estado,sigla,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,MMNCasos,MMNObitos
Alagoas,AL,2020-05-29,22,3337357,8618,563,406,21,,363.07142857142856,14.857142857142858
Alagoas,AL,2020-05-30,22,3337357,9223,605,424,18,,386.14285714285717,15.642857142857142
Alagoas,AL,2020-05-31,23,3337357,10288,1065,443,19,,402.14285714285717,16.071428571428573
Alagoas,AL,2020-06-01,23,3337357,10837,549,461,18,,462.2857142857143,16.642857142857142
Alagoas,AL,2020-06-02,23,3337357,11559,722,482,21,,486.14285714285717,17.142857142857142
Alagoas,AL,2020-06-03,23,3337357,12407,848,506,24,,517.3571428571429,17.928571428571427
Alagoas,AL,2020-06-04,23,3337357,13097,690,531,25,,569.2857142857143,18.214285714285715
Alagoas,AL,2020-06-05,23,3337357,13937,840,557,26,,584.3571428571429,19.214285714285715
Alagoas,AL,2020-06-06,23,3337357,14818,881,582,25,,616.7857142857143,19.785714285714285
Alagoas,AL,2020-06-07,24,3337357,15706,888,601,19,,656.2857142857143,20.071428571428573
Alagoas,AL,2020-06-08,24,3337357,15706,0,601,0,,678.0,20.357142857142858
Alagoas,AL,2020-06-09,24,3337357,17193,1487,640,39,,644.5714285714286,18.857142857142858
Alagoas,AL,2020-06-10,24,3337357,18176,983,660,20,,723.9285714285714,20.428571428571427
Alagoas,AL,2020-06-11,24,3337357,19200,1024,681,21,,756.8571428571429,20.857142857142858
Alagoas,AL,2020-06-12,24,3337357,20031,831,701,20,,796.0714285714286,21.142857142857142
Alagoas,AL,2020-06-13,24,3337357,20887,856,723,22,,815.2142857142857,21.071428571428573
Alagoas,AL,2020-06-14,25,3337357,22199,1312,744,21,,833.1428571428571,21.357142857142858
Alagoas,AL,2020-06-15,25,3337357,22962,763,768,24,,850.7857142857143,21.5
Alagoas,AL,2020-06-16,25,3337357,23632,670,793,25,,866.0714285714286,21.928571428571427
Alagoas,AL,2020-06-17,25,3337357,24867,1235,811,18,,862.3571428571429,22.214285714285715
Alagoas,AL,2020-06-18,25,3337357,25633,766,831,20,,890.0,21.785714285714285
Alagoas,AL,2020-06-19,25,3337357,26906,1273,848,17,,895.4285714285714,21.428571428571427
Alagoas,AL,2020-06-20,25,3337357,27698,792,866,18,,926.3571428571429,20.785714285714285
Alagoas,AL,2020-06-21,26,3337357,28657,959,884,18,,920.0,20.285714285714285
Alagoas,AL,2020-06-22,26,3337357,29395,738,903,19,,925.0714285714286,20.214285714285715
Alagoas,AL,2020-06-23,26,3337357,30248,853,920,17,,977.7857142857143,21.571428571428573
Alagoas,AL,2020-06-24,26,3337357,31230,982,938,18,,932.5,20.0
Alagoas,AL,2020-06-25,26,3337357,32065,835,958,20,,932.4285714285714,19.857142857142858
Alagoas,AL,2020-06-26,26,3337357,32864,799,975,17,,918.9285714285714,19.785714285714285
Alagoas,AL,2020-06-27,26,3337357,33521,657,993,18,,916.6428571428571,19.571428571428573
Alagoas,AL,2020-06-28,27,3337357,34312,791,1012,19,,902.4285714285714,19.285714285714285
Alagoas,AL,2020-06-29,27,3337357,35117,805,1032,20,,865.2142857142857,19.142857142857142
Alagoas,AL,2020-06-30,27,3337357,35962,845,1052,20,,868.2142857142857,18.857142857142858
Alagoas,AL,2020-07-01,27,3337357,36819,857,1072,20,,880.7142857142857,18.5
Alagoas,AL,2020-07-02,27,3337357,37328,509,1091,19,,853.7142857142857,18.642857142857142
Alagoas,AL,2020-07-03,27,3337357,38404,1076,1113,22,,835.3571428571429,18.571428571428573
Alagoas,AL,2020-07-04,27,3337357,39255,851,1134,21,,821.2857142857143,18.928571428571427
Alagoas,AL,2020-07-05,28,3337357,39935,680,1153,19,,825.5,19.142857142857142
Alagoas,AL,2020-07-06,28,3337357,40569,634,1172,19,,805.5714285714286,19.214285714285715
Alagoas,AL,2020-07-07,28,3337357,41524,955,1192,20,,798.1428571428571,19.214285714285715
Alagoas,AL,2020-07-08,28,3337357,42322,798,1213,21,,805.4285714285714,19.428571428571427
Alagoas,AL,2020-07-09,28,3337357,43191,869,1230,17,,792.2857142857143,19.642857142857142
Alagoas,AL,2020-07-10,28,3337357,43959,768,1246,16,,794.7142857142857,19.428571428571427
Alagoas,AL,2020-07-11,28,3337357,44633,674,1264,18,,792.5,19.357142857142858
Alagoas,AL,2020-07-12,29,3337357,45330,697,1281,17,,793.7142857142857,19.357142857142858
Alagoas,AL,2020-07-13,29,3337357,46296,966,1297,16,,787.0,19.214285714285715
Alagoas,AL,2020-07-14,29,3337357,47005,709,1314,17,,798.5,18.928571428571427
Alagoas,AL,2020-07-15,29,3337357,47864,859,1331,17,,788.7857142857143,18.714285714285715
Alagoas,AL,2020-07-16,29,3337357,48734,870,1348,17,,788.9285714285714,18.5
Alagoas,AL,2020-07-17,29,3337357,49253,519,1365,17,,814.7142857142857,18.357142857142858
Alagoas,AL,2020-07-18,29,3337357,49583,330,1381,16,,774.9285714285714,18.0
Alagoas,AL,2020-07-19,30,3337357,50078,495,1397,16,,737.7142857142857,17.642857142857142
Alagoas,AL,2020-07-20,30,3337357,50307,229,1413,16,,724.5,17.428571428571427
Alagoas,AL,2020-07-21,30,3337357,50951,644,1428,15,,695.5714285714286,17.214285714285715
Alagoas,AL,2020-07-22,30,3337357,51680,729,1443,15,,673.3571428571429,16.857142857142858
Alagoas,AL,2020-07-23,30,3337357,52529,849,1457,14,,668.4285714285714,16.428571428571427
Alagoas,AL,2020-07-24,30,3337357,53713,1184,1471,14,,667.0,16.214285714285715
Alagoas,AL,2020-07-25,30,3337357,54730,1017,1486,15,,696.7142857142857,16.071428571428573
Alagoas,AL,2020-07-26,31,3337357,55376,646,1500,14,,721.2142857142857,15.857142857142858
Alagoas,AL,2020-07-27,31,3337357,56204,828,1514,14,,717.5714285714286,15.642857142857142
Alagoas,AL,2020-07-28,31,3337357,57142,938,1527,13,,707.7142857142857,15.5
Alagoas,AL,2020-07-29,31,3337357,58124,982,1540,13,,724.0714285714286,15.214285714285714
Alagoas,AL,2020-07-30,31,3337357,58979,855,1554,14,,732.8571428571429,14.928571428571429
Alagoas,AL,2020-07-31,31,3337357,59725,746,1567,13,,731.7857142857143,14.714285714285714
Alagoas,AL,2020-08-01,31,3337357,60992,1267,1581,14,,748.0,14.428571428571429
Alagoas,AL,2020-08-02,32,3337357,62240,1248,1594,13,,814.9285714285714,14.285714285714286
Alagoas,AL,2020-08-03,32,3337357,62778,538,1607,13,,868.7142857142857,14.071428571428571
Alagoas,AL,2020-08-04,32,3337357,63351,573,1621,14,,890.7857142857143,13.857142857142858
Alagoas,AL,2020-08-05,32,3337357,64194,843,1633,12,,885.7142857142857,13.785714285714286
Alagoas,AL,2020-08-06,32,3337357,65093,899,1643,10,,893.8571428571429,13.571428571428571
Sergipe,SE,2020-02-25,9,2298696,0,0,0,0,,,
Sergipe,SE,2020-02-26,9,2298696,0,0,0,0,,,
Sergipe,SE,2020-02-27,9,2298696,0,0,0,0,,,
Sergipe,SE,2020-02-28,9,2298696,0,0,0,0,,,
Sergipe,SE,2020-02-29,9,2298696,0,0,0,0,,,
Sergipe,SE,2020-03-01,10,2298696,0,0,0,0,,,
Sergipe,SE,2020-03-02,10,2298696,0,0,0,0,,,
Sergipe,SE,2020-03-03,10,2298696,0,0,0,0,,,
Sergipe,SE,2020-03-04,10,2298696,0,0,0,0,,,
Sergipe,SE,2020-03-05,10,2298696,0,0,0,0,,,
Sergipe,SE,2020-03-06,10,2298696,0,0,0,0,,,
Sergipe,SE,2020-03-07,10,2298696,0,0,0,0,,,
Sergipe,SE,2020-03-08,11,2298696,0,0,0,0,,,
Sergipe,SE,2020-03-09,11,2298696,0,0,0,0,,,
Sergipe,SE,2020-03-10,11,2298696,0,0,0,0,,0.0,0.0
Sergipe,SE,2020-03-11,11,2298696,0,0,0,0,,0.0,0.0
Sergipe,SE,2020-03-12,11,2298696,0,0,0,0,,0.0,0.0
Sergipe,SE,2020-03-13,11,2298696,0,0,0,0,,0.0,0.0
Sergipe,SE,2020-03-14,11,2298696,0,0,0,0,,0.0,0.0
Sergipe,SE,2020-03-15,12,2298696,1,1,0,0,,0.0,0.0
Sergipe,SE,2020-03-16,12,2298696,1,0,0,0,,0.07142857142857142,0.0
Sergipe,SE,2020-03-17,12,2298696,4,3,0,0,,0.07142857142857142,0.0
Sergipe,SE,2020-03-18,12,2298696,5,1,0,0,,0.2857142857142857,0.0
Sergipe,SE,2020-03-19,12,2298696,6,1,0,0,,0.35714285714285715,0.0
Sergipe,SE,2020-03-20,12,2298696,6,0,0,0,,0.42857142857142855,0.0
Sergipe,SE,2020-03-21,12,2298696,10,4,0,0,,0.42857142857142855,0.0
Sergipe,SE,2020-03-22,13,2298696,10,0,0,0,,0.7142857142857143,0.0
Sergipe,SE,2020-03-23,13,2298696,10,0,0,0,,0.7142857142857143,0.0
Sergipe,SE,2020-03-24,13,2298696,15,5,0,0,,0.7142857142857143,0.0
Sergipe,SE,2020-03-25,13,2298696,16,1,0,0,,1.0714285714285714,0.0
Sergipe,SE,2020-03-26,13,2298696,16,0,0,0,,1.1428571428571428,0.0
Sergipe,SE,2020-03-27,13,2298696,16,0,0,0,,1.1428571428571428,0.0
Sergipe,SE,2020-03-28,13,2298696,16,0,0,0,,1.1428571428571428,0.0
Sergipe,SE,2020-03-29,14,2298696,16,0,0,0,,1.1428571428571428,0.0
Sergipe,SE,2020-03-30,14,2298696,16,0,0,0,,1.0714285714285714,0.0
Sergipe,SE,2020-03-31,14,2298696,19,3,0,0,,1.0714285714285714,0.0
Sergipe,SE,2020-04-01,14,2298696,20,1,0,0,,1.0714285714285714,0.0
Sergipe,SE,2020-04-02,14,2298696,23,3,2,2,,1.0714285714285714,0.0
Sergipe,SE,2020-04-03,14,2298696,25,2,2,0,,1.2142857142857142,0.14285714285714285
Sergipe,SE,2020-04-04,14,2298696,27,2,2,0,,1.3571428571428572,0.14285714285714285
Sergipe,SE,2020-04-05,15,2298696,32,5,3,1,,1.2142857142857142,0.14285714285714285
Sergipe,SE,2020-04-06,15,2298696,32,0,4,1,,1.5714285714285714,0.21428571428571427
Sergipe,SE,2020-04-07,15,2298696,36,4,4,0,,1.5714285714285714,0.2857142857142857
Sergipe,SE,2020-04-08,15,2298696,36,0,4,0,,1.5,0.2857142857142857
Sergipe,SE,2020-04-09,15,2298696,39,3,4,0,,1.4285714285714286,0.2857142857142857
Sergipe,SE,2020-04-10,15,2298696,42,3,4,0,,1.6428571428571428,0.2857142857142857
Sergipe,SE,2020-04-11,15,2298696,42,0,4,0,,1.8571428571428572,0.2857142857142857
Sergipe,SE,2020-04-12,16,2298696,44,2,4,0,,1.8571428571428572,0.2857142857142857
Sergipe,SE,2020-04-13,16,2298696,44,0,4,0,,2.0,0.2857142857142857
Sergipe,SE,2020-04-14,16,2298696,45,1,4,0,,2.0,0.2857142857142857
Sergipe,SE,2020-04-15,16,2298696,46,1,4,0,,1.8571428571428572,0.2857142857142857
Sergipe,SE,2020-04-16,16,2298696,48,2,4,0,,1.8571428571428572,0.2857142857142857
Sergipe,SE,2020-04-17,16,2298696,53,5,4,0,,1.7857142857142858,0.14285714285714285
Sergipe,SE,2020-04-18,16,2298696,71,18,5,1,,2.0,0.14285714285714285
Sergipe,SE,2020-04-19,17,2298696,83,12,5,0,,3.142857142857143,0.21428571428571427
Sergipe,SE,2020-04-20,17,2298696,86,3,5,0,,3.642857142857143,0.14285714285714285
Sergipe,SE,2020-04-21,17,2298696,92,6,5,0,,3.857142857142857,0.07142857142857142
Sergipe,SE,2020-04-22,17,2298696,117,25,7,2,,4.0,0.07142857142857142
Sergipe,SE,2020-04-23,17,2298696,124,7,8,1,,5.785714285714286,0.21428571428571427
Sergipe,SE,2020-04-24,17,2298696,144,20,8,0,,6.071428571428571,0.2857142857142857
Sergipe,SE,2020-04-25,17,2298696,153,9,9,1,,7.285714285714286,0.2857142857142857
Sergipe,SE,2020-04-26,18,2298696,159,6,9,0,,7.928571428571429,0.35714285714285715
Sergipe,SE,2020-04-27,18,2298696,197,38,10,1,,8.214285714285714,0.35714285714285715
Sergipe,SE,2020-04-28,18,2298696,280,83,11,1,,10.928571428571429,0.42857142857142855
Sergipe,SE,2020-04-29,18,2298696,337,57,12,1,,16.785714285714285,0.5
Sergipe,SE,2020-04-30,18,2298696,447,110,12,0,,20.785714285714285,0.5714285714285714
Sergipe,SE,2020-05-01,18,2298696,517,70,14,2,,28.5,0.5714285714285714
Sergipe,SE,2020-05-02,18,2298696,601,84,14,0,,33.142857142857146,0.7142857142857143
Sergipe,SE,2020-05-03,19,2298696,730,129,14,0,,37.857142857142854,0.6428571428571429
Sergipe,SE,2020-05-04,19,2298696,772,42,17,3,,46.214285714285715,0.6428571428571429
Sergipe,SE,2020-05-05,19,2298696,898,126,21,4,,49.0,0.8571428571428571
Sergipe,SE,2020-05-06,19,2298696,998,100,23,2,,57.57142857142857,1.1428571428571428
Sergipe,SE,2020-05-07,19,2298696,1214,216,25,2,,62.92857142857143,1.1428571428571428
Sergipe,SE,2020-05-08,19,2298696,1438,224,28,3,,77.85714285714286,1.2142857142857142
Sergipe,SE,2020-05-09,19,2298696,1588,150,33,5,,92.42857142857143,1.4285714285714286
Sergipe,SE,2020-05-10,20,2298696,1771,183,34,1,,102.5,1.7142857142857142
Sergipe,SE,2020-05-11,20,2298696,1800,29,37,3,,115.14285714285714,1.7857142857142858
Sergipe,SE,2020-05-12,20,2298696,2032,232,37,0,,114.5,1.9285714285714286
Sergipe,SE,2020-05-13,20,2298696,2268,236,42,5,,125.14285714285714,1.8571428571428572
Sergipe,SE,2020-05-14,20,2298696,2494,226,47,5,,137.92857142857142,2.142857142857143
Sergipe,SE,2020-05-15,20,2298696,2868,374,50,3,,146.21428571428572,2.5
Sergipe,SE,2020-05-16,20,2298696,3135,267,53,3,,167.92857142857142,2.5714285714285716
Sergipe,SE,2020-05-17,21,2298696,3343,208,57,4,,181.0,2.7857142857142856
Sergipe,SE,2020-05-18,21,2298696,3566,223,59,2,,186.64285714285714,3.0714285714285716
Sergipe,SE,2020-05-19,21,2298696,3967,401,63,4,,199.57142857142858,3.0
Sergipe,SE,2020-05-20,21,2298696,4277,310,69,6,,219.21428571428572,3.0
Sergipe,SE,2020-05-21,21,2298696,4734,457,76,7,,234.21428571428572,3.2857142857142856
Sergipe,SE,2020-05-22,21,2298696,4922,188,82,6,,251.42857142857142,3.642857142857143
Sergipe,SE,2020-05-23,21,2298696,5131,209,86,4,,248.85714285714286,3.857142857142857
Sergipe,SE,2020-05-24,22,2298696,5314,183,93,7,,253.07142857142858,3.7857142857142856
Sergipe,SE,2020-05-25,22,2298696,5448,134,103,10,,253.07142857142858,4.214285714285714
Sergipe,SE,2020-05-26,22,2298696,5735,287,116,13,,260.57142857142856,4.714285714285714
Sergipe,SE,2020-05-27,22,2298696,5912,177,127,11,,264.5,5.642857142857143
Sergipe,SE,2020-05-28,22,2298696,6156,244,135,8,,260.2857142857143,6.071428571428571
Sergipe,SE,2020-05-29,22,2298696,6462,306,142,7,,261.57142857142856,6.285714285714286
Sergipe,SE,2020-05-30,22,2298696,6805,343,149,7,,256.7142857142857,6.571428571428571
Sergipe,SE,2020-05-31,23,2298696,6999,194,158,9,,262.14285714285717,6.857142857142857
Sergipe,SE,2020-06-01,23,2298696,7233,234,166,8,,261.14285714285717,7.214285714285714
Sergipe,SE,2020-06-02,23,2298696,7555,322,172,6,,261.92857142857144,7.642857142857143
Sergipe,SE,2020-06-03,23,2298696,7989,434,180,8,,256.2857142857143,7.785714285714286
Sergipe,SE,2020-06-04,23,2298696,8200,211,186,6,,265.14285714285717,7.928571428571429
Sergipe,SE,2020-06-05,23,2298696,8577,377,198,12,,247.57142857142858,7.857142857142857
Sergipe,SE,2020-06-06,23,2298696,8972,395,208,10,,261.07142857142856,8.285714285714286
Sergipe,SE,2020-06-07,24,2298696,9290,318,217,9,,274.35714285714283,8.714285714285714
Sergipe,SE,2020-06-08,24,2298696,9727,437,234,17,,284.0,8.857142857142858
Sergipe,SE,2020-06-09,24,2298696,10126,399,252,18,,305.64285714285717,9.357142857142858
Sergipe,SE,2020-06-10,24,2298696,10615,489,264,12,,313.64285714285717,9.714285714285714
Sergipe,SE,2020-06-11,24,2298696,11056,441,283,19,,335.92857142857144,9.785714285714286
Sergipe,SE,2020-06-12,24,2298696,11534,478,305,22,,350.0,10.571428571428571
Sergipe,SE,2020-06-13,24,2298696,12866,1332,316,11,,362.2857142857143,11.642857142857142
Sergipe,SE,2020-06-14,25,2298696,13968,1102,330,14,,432.92857142857144,11.928571428571429
Sergipe,SE,2020-06-15,25,2298696,15675,1707,352,22,,497.7857142857143,12.285714285714286
Sergipe,SE,2020-06-16,25,2298696,16310,635,364,12,,603.0,13.285714285714286
Sergipe,SE,2020-06-17,25,2298696,16807,497,383,19,,625.3571428571429,13.714285714285714
Sergipe,SE,2020-06-18,25,2298696,17338,531,400,17,,629.8571428571429,14.5
Sergipe,SE,2020-06-19,25,2298696,17808,470,426,26,,652.7142857142857,15.285714285714286
Sergipe,SE,2020-06-20,25,2298696,18449,641,448,22,,659.3571428571429,16.285714285714285
Sergipe,SE,2020-06-21,26,2298696,18985,536,462,14,,676.9285714285714,17.142857142857142
Sergipe,SE,2020-06-22,26,2298696,19384,399,491,29,,692.5,17.5
Sergipe,SE,2020-06-23,26,2298696,19883,499,511,20,,689.7857142857143,18.357142857142858
Sergipe,SE,2020-06-24,26,2298696,20353,470,524,13,,696.9285714285714,18.5
Sergipe,SE,2020-06-25,26,2298696,21081,728,554,30,,695.5714285714286,18.571428571428573
Sergipe,SE,2020-06-26,26,2298696,21908,827,579,25,,716.0714285714286,19.357142857142858
Sergipe,SE,2020-06-27,26,2298696,23319,1411,605,26,,741.0,19.571428571428573
Sergipe,SE,2020-06-28,27,2298696,24421,1102,620,15,,746.6428571428571,20.642857142857142
Sergipe,SE,2020-06-29,27,2298696,24817,396,653,33,,746.6428571428571,20.714285714285715
Sergipe,SE,2020-06-30,27,2298696,25411,594,676,23,,653.0,21.5
Sergipe,SE,2020-07-01,27,2298696,25915,504,701,25,,650.0714285714286,22.285714285714285
Sergipe,SE,2020-07-02,27,2298696,26612,697,725,24,,650.5714285714286,22.714285714285715
Sergipe,SE,2020-07-03,27,2298696,28186,1574,764,39,,662.4285714285714,23.214285714285715
Sergipe,SE,2020-07-04,27,2298696,29761,1575,783,19,,741.2857142857143,24.142857142857142
Sergipe,SE,2020-07-05,28,2298696,30217,456,798,15,,808.0,23.928571428571427
Sergipe,SE,2020-07-06,28,2298696,30718,501,826,28,,802.2857142857143,24.0
Sergipe,SE,2020-07-07,28,2298696,31640,922,851,25,,809.5714285714286,23.928571428571427
Sergipe,SE,2020-07-08,28,2298696,32490,850,875,24,,839.7857142857143,24.285714285714285
Sergipe,SE,2020-07-09,28,2298696,33416,926,901,26,,866.9285714285714,25.071428571428573
Sergipe,SE,2020-07-10,28,2298696,34713,1297,931,30,,881.0714285714286,24.785714285714285
Sergipe,SE,2020-07-11,28,2298696,36046,1333,954,23,,914.6428571428571,25.142857142857142
Sergipe,SE,2020-07-12,29,2298696,37631,1585,984,30,,909.0714285714286,24.928571428571427
Sergipe,SE,2020-07-13,29,2298696,38221,590,1012,28,,943.5714285714286,26.0
Sergipe,SE,2020-07-14,29,2298696,39167,946,1033,21,,957.4285714285714,25.642857142857142
Sergipe,SE,2020-07-15,29,2298696,40139,972,1054,21,,982.5714285714286,25.5
Sergipe,SE,2020-07-16,29,2298696,41226,1087,1071,17,,1016.0,25.214285714285715
Sergipe,SE,2020-07-17,29,2298696,41888,662,1088,17,,1043.857142857143,24.714285714285715
Sergipe,SE,2020-07-18,29,2298696,43072,1184,1111,23,,978.7142857142857,23.142857142857142
Sergipe,SE,2020-07-19,30,2298696,45243,2171,1125,14,,950.7857142857143,23.428571428571427
Sergipe,SE,2020-07-20,30,2298696,46059,816,1156,31,,1073.2857142857142,23.357142857142858
Sergipe,SE,2020-07-21,30,2298696,47110,1051,1182,26,,1095.7857142857142,23.571428571428573
Sergipe,SE,2020-07-22,30,2298696,48140,1030,1211,29,,1105.0,23.642857142857142
Sergipe,SE,2020-07-23,30,2298696,49397,1257,1247,36,,1117.857142857143,24.0
Sergipe,SE,2020-07-24,30,2298696,51132,1735,1284,37,,1141.5,24.714285714285715
Sergipe,SE,2020-07-25,30,2298696,52264,1132,1303,19,,1172.7857142857142,25.214285714285715
Sergipe,SE,2020-07-26,31,2298696,52603,339,1314,11,,1158.4285714285713,24.928571428571427
Sergipe,SE,2020-07-27,31,2298696,53612,1009,1340,26,,1069.4285714285713,23.571428571428573
Sergipe,SE,2020-07-28,31,2298696,55009,1397,1359,19,,1099.357142857143,23.428571428571427
Sergipe,SE,2020-07-29,31,2298696,56214,1205,1390,31,,1131.5714285714287,23.285714285714285
Sergipe,SE,2020-07-30,31,2298696,57684,1470,1408,18,,1148.2142857142858,24.0
Sergipe,SE,2020-07-31,31,2298696,58713,1029,1434,26,,1175.5714285714287,24.071428571428573
Sergipe,SE,2020-08-01,31,2298696,59724,1011,1448,14,,1201.7857142857142,24.714285714285715
Sergipe,SE,2020-08-02,32,2298696,60035,311,1465,17,,1189.4285714285713,24.071428571428573
Sergipe,SE,2020-08-03,32,2298696,60479,444,1489,24,,1056.5714285714287,24.285714285714285
Sergipe,SE,2020-08-04,32,2298696,61069,590,1509,20,,1030.0,23.785714285714285
Sergipe,SE,2020-08-05,32,2298696,61986,917,1525,16,,997.0714285714286,23.357142857142858
Sergipe,SE,2020-08-06,32,2298696,62844,858,1537,12,,989.0,22.428571428571427
Bahia,BA,2020-02-25,9,14873064,0,0,0,0,,,
Bahia,BA,2020-02-26,9,14873064,0,0,0,0,,,
Bahia,BA,2020-02-27,9,14873064,0,0,0,0,,,
Bahia,BA,2020-02-28,9,14873064,0,0,0,0,,,
Bahia,BA,2020-02-29,9,14873064,0,0,0,0,,,
Bahia,BA,2020-03-01,10,14873064,0,0,0,0,,,
Bahia,BA,2020-03-02,10,14873064,0,0,0,0,,,
Bahia,BA,2020-03-03,10,14873064,0,0,0,0,,,
Bahia,BA,2020-03-04,10,14873064,0,0,0,0,,,
Bahia,BA,2020-03-05,10,14873064,0,0,0,0,,,
Bahia,BA,2020-03-06,10,14873064,1,1,0,0,,,
Bahia,BA,2020-03-07,10,14873064,2,1,0,0,,,
Bahia,BA,2020-03-08,11,14873064,2,0,0,0,,,
Bahia,BA,2020-03-09,11,14873064,2,0,0,0,,,
Bahia,BA,2020-03-10,11,14873064,2,0,0,0,,0.14285714285714285,0.0
Bahia,BA,2020-03-11,11,14873064,2,0,0,0,,0.14285714285714285,0.0
Bahia,BA,2020-03-12,11,14873064,2,0,0,0,,0.14285714285714285,0.0
Bahia,BA,2020-03-13,11,14873064,2,0,0,0,,0.14285714285714285,0.0
Bahia,BA,2020-03-14,11,14873064,2,0,0,0,,0.14285714285714285,0.0
Bahia,BA,2020-03-15,12,14873064,2,0,0,0,,0.14285714285714285,0.0
Bahia,BA,2020-03-16,12,14873064,2,0,0,0,,0.14285714285714285,0.0
Bahia,BA,2020-03-17,12,14873064,3,1,0,0,,0.14285714285714285,0.0
Bahia,BA,2020-03-18,12,14873064,3,0,0,0,,0.21428571428571427,0.0
Bahia,BA,2020-03-19,12,14873064,30,27,0,0,,0.21428571428571427,0.0
Bahia,BA,2020-03-20,12,14873064,33,3,0,0,,2.142857142857143,0.0
Bahia,BA,2020-03-21,12,14873064,41,8,0,0,,2.2857142857142856,0.0
Bahia,BA,2020-03-22,13,14873064,49,8,0,0,,2.7857142857142856,0.0
Bahia,BA,2020-03-23,13,14873064,63,14,0,0,,3.357142857142857,0.0
Bahia,BA,2020-03-24,13,14873064,76,13,0,0,,4.357142857142857,0.0
Bahia,BA,2020-03-25,13,14873064,84,8,0,0,,5.285714285714286,0.0
Bahia,BA,2020-03-26,13,14873064,104,20,0,0,,5.857142857142857,0.0
Bahia,BA,2020-03-27,13,14873064,115,11,0,0,,7.285714285714286,0.0
Bahia,BA,2020-03-28,13,14873064,127,12,0,0,,8.071428571428571,0.0
Bahia,BA,2020-03-29,14,14873064,154,27,1,1,,8.928571428571429,0.0
Bahia,BA,2020-03-30,14,14873064,176,22,1,0,,10.857142857142858,0.07142857142857142
Bahia,BA,2020-03-31,14,14873064,213,37,2,1,,12.428571428571429,0.07142857142857142
Bahia,BA,2020-04-01,14,14873064,246,33,2,0,,15.0,0.14285714285714285
Bahia,BA,2020-04-02,14,14873064,267,21,3,1,,17.357142857142858,0.14285714285714285
Bahia,BA,2020-04-03,14,14873064,282,15,5,2,,16.928571428571427,0.21428571428571427
Bahia,BA,2020-04-04,14,14873064,332,50,7,2,,17.785714285714285,0.35714285714285715
Bahia,BA,2020-04-05,15,14873064,401,69,9,2,,20.785714285714285,0.5
Bahia,BA,2020-04-06,15,14873064,431,30,10,1,,25.142857142857142,0.6428571428571429
Bahia,BA,2020-04-07,15,14873064,456,25,12,2,,26.285714285714285,0.7142857142857143
Bahia,BA,2020-04-08,15,14873064,497,41,15,3,,27.142857142857142,0.8571428571428571
Bahia,BA,2020-04-09,15,14873064,559,62,19,4,,29.5,1.0714285714285714
Bahia,BA,2020-04-10,15,14873064,604,45,19,0,,32.5,1.3571428571428572
Bahia,BA,2020-04-11,15,14873064,635,31,21,2,,34.92857142857143,1.3571428571428572
Bahia,BA,2020-04-12,16,14873064,673,38,21,0,,36.285714285714285,1.5
Bahia,BA,2020-04-13,16,14873064,723,50,22,1,,37.07142857142857,1.4285714285714286
Bahia,BA,2020-04-14,16,14873064,759,36,22,0,,39.07142857142857,1.5
Bahia,BA,2020-04-15,16,14873064,807,48,27,5,,39.0,1.4285714285714286
Bahia,BA,2020-04-16,16,14873064,951,144,30,3,,40.07142857142857,1.7857142857142858
Bahia,BA,2020-04-17,16,14873064,1059,108,36,6,,48.857142857142854,1.9285714285714286
Bahia,BA,2020-04-18,16,14873064,1193,134,37,1,,55.5,2.2142857142857144
Bahia,BA,2020-04-19,17,14873064,1230,37,45,8,,61.5,2.142857142857143
Bahia,BA,2020-04-20,17,14873064,1341,111,46,1,,59.214285714285715,2.5714285714285716
Bahia,BA,2020-04-21,17,14873064,1489,148,47,1,,65.0,2.5714285714285716
Bahia,BA,2020-04-22,17,14873064,1644,155,50,3,,73.78571428571429,2.5
Bahia,BA,2020-04-23,17,14873064,1789,145,59,9,,81.92857142857143,2.5
Bahia,BA,2020-04-24,17,14873064,1962,173,64,5,,87.85714285714286,2.857142857142857
Bahia,BA,2020-04-25,17,14873064,2081,119,70,6,,97.0,3.2142857142857144
Bahia,BA,2020-04-26,18,14873064,2209,128,73,3,,103.28571428571429,3.5
Bahia,BA,2020-04-27,18,14873064,2354,145,76,3,,109.71428571428571,3.7142857142857144
Bahia,BA,2020-04-28,18,14873064,2540,186,86,10,,116.5,3.857142857142857
Bahia,BA,2020-04-29,18,14873064,2646,106,96,10,,127.21428571428571,4.571428571428571
Bahia,BA,2020-04-30,18,14873064,2851,205,104,8,,131.35714285714286,4.928571428571429
Bahia,BA,2020-05-01,18,14873064,3085,234,117,13,,135.71428571428572,5.285714285714286
Bahia,BA,2020-05-02,18,14873064,3267,182,123,6,,144.71428571428572,5.785714285714286
Bahia,BA,2020-05-03,19,14873064,3495,228,123,0,,148.14285714285714,6.142857142857143
Bahia,BA,2020-05-04,19,14873064,3734,239,141,18,,161.78571428571428,5.571428571428571
Bahia,BA,2020-05-05,19,14873064,4040,306,146,5,,170.92857142857142,6.785714285714286
Bahia,BA,2020-05-06,19,14873064,4301,261,160,14,,182.21428571428572,7.071428571428571
Bahia,BA,2020-05-07,19,14873064,4528,227,165,5,,189.78571428571428,7.857142857142857
